Date,Open,High,Low,Close,Adj Close,Volume
10/13/2021,980.849976,986.75,962.400024,965.150024,961.456848,1098707
10/14/2021,974.049988,1007.700012,950.700012,956.349976,952.69043,1731971
10/18/2021,960,984,943.049988,966.900024,963.200134,1148392
10/19/2021,975.650024,982.799988,871,899.25,895.80896,1495246
10/20/2021,904.799988,920.849976,867.799988,882.200012,878.824219,1373791
10/21/2021,890,921,875.200012,885.849976,882.460205,1364744
10/22/2021,893.799988,934.450012,888.049988,915.599976,912.096375,2179432
10/25/2021,910,912.900024,848.799988,908,904.525513,1633988
10/26/2021,907.849976,951.25,899,940.349976,936.751648,1564628
10/27/2021,937.400024,949.650024,922.150024,931.049988,927.487244,680198
10/28/2021,926.700012,931.200012,884,891.75,888.337646,878249
10/29/2021,882.849976,926.549988,868.5,905.299988,901.835815,984476
11/1/2021,936,987.700012,935,964.450012,960.75946,5039610
11/2/2021,963.450012,996,945.200012,972,968.280579,2963014
11/3/2021,978.349976,1051.900024,974.25,1035.5,1031.537598,6664796
11/4/2021,1037.75,1043.199951,1020,1031.949951,1028.001099,371425
11/8/2021,1031.949951,1031.949951,982.5,1005.400024,1001.552795,1594382
11/9/2021,1012,1031.199951,991.599976,1014.049988,1010.169678,1663582
11/10/2021,1008,1008.950012,975,981.400024,977.644653,1026336
11/11/2021,985,985.950012,949,957.25,953.587036,1217830
11/12/2021,967.650024,978.450012,953.200012,974.049988,970.322754,1114116
11/15/2021,980.599976,983,950,962.900024,959.215454,797557
11/16/2021,962.900024,991.799988,957.75,970.049988,966.338013,1430064
11/17/2021,968,976.25,952.650024,957.349976,953.686646,744125
11/18/2021,960,968,911.299988,921.5,917.973816,991855
11/22/2021,921.5,928,865.900024,886.799988,883.406616,1275312
11/23/2021,886.5,897,870.549988,889.650024,886.245728,1728578
11/24/2021,899.700012,908.349976,872.299988,878.849976,875.487,1388942
11/25/2021,872,890.75,867.099976,880.049988,876.682434,1332338
11/26/2021,868,874.5,825,839.25,836.038574,1555190
11/29/2021,825,840,800,828,824.831604,1333300
11/30/2021,826,855.700012,819.549988,832.75,829.563416,1902499
12/1/2021,835.150024,845.700012,820.799988,836.75,833.548157,929203
12/2/2021,844.700012,854.799988,830,849.599976,846.348938,610249
12/3/2021,851,877.700012,850.799988,855.049988,851.778076,1978358
12/6/2021,861.900024,877.349976,835.099976,842,838.778015,1472636
12/7/2021,849,869,847.400024,864.75,861.440979,957249
12/8/2021,874,884.950012,870,879.400024,876.034973,870463
12/9/2021,881,886.599976,869,876.700012,873.345276,666664
12/10/2021,872,909.799988,870.599976,906,902.533142,1159082
12/13/2021,904,914.150024,885,888.549988,885.149902,1089715
12/14/2021,884.849976,892.5,868,886.099976,882.70929,530972
12/15/2021,883,891,860,863.099976,859.797302,509026
12/16/2021,872,880.75,852.25,864.700012,861.391174,539890
12/17/2021,870,870,831.200012,836.450012,833.249268,773519
12/20/2021,819.549988,828.950012,770,800.700012,797.636108,1264935
12/21/2021,813,831.950012,801.099976,818.450012,815.318176,809983
12/22/2021,828.150024,852,822.349976,848.150024,844.904541,768534
12/23/2021,856.599976,877.950012,848.25,866.400024,863.084717,992912
12/24/2021,864.5,876,838,842.450012,839.226318,571663
12/27/2021,835.099976,867.900024,825.650024,863.75,860.444824,657427
12/28/2021,865,883.599976,854.25,864.75,861.440979,671003
12/29/2021,860.200012,875.5,858.75,866.25,862.935242,402201
12/30/2021,870.25,870.25,841,846.650024,843.410278,486980
12/31/2021,852,869.400024,851,861.799988,858.502258,505322
1/3/2022,862,901.599976,862,888.299988,884.900879,1448481
1/4/2022,892,912.650024,885.099976,896,892.571411,1290009
1/5/2022,896,934,883,923.849976,920.314819,1378550
1/6/2022,928,929,903.650024,910.5,907.01593,1259217
1/7/2022,917,931.5,905,910.950012,907.464233,1296506
1/10/2022,939.950012,950,925.299988,940.599976,937.000732,2259639
1/11/2022,935,951.75,913.450012,932.650024,929.081177,1089743
1/12/2022,942.75,977.75,935.450012,972.950012,969.22699,2374217
1/13/2022,969,969,942.849976,945.650024,942.031433,855970
1/14/2022,944,981.799988,935.099976,973.950012,970.223145,1247444
1/17/2022,975,982.75,951.599976,975.650024,971.916626,707041
1/18/2022,984,997.849976,933.150024,941.599976,937.996887,1987220
1/19/2022,940,964,923.049988,950.299988,946.663635,1077245
1/20/2022,951.049988,954.75,928.349976,935.950012,932.36853,514439
1/21/2022,935,952.450012,916.849976,932.400024,928.832153,1017868
1/24/2022,931,931,882.5,893.650024,890.230408,1496897
1/25/2022,878,910,855.049988,901.799988,898.349182,1696400
1/27/2022,884,892,871,886.5,883.107727,1212694
1/28/2022,899.900024,926,889.5,893.700012,890.280212,973619
1/31/2022,895,926.950012,893.700012,915.799988,912.295654,825108
2/1/2022,927.450012,974,920.25,968.700012,964.993225,2495695
2/2/2022,968,974.299988,942.099976,954.900024,951.246033,1017403
2/3/2022,959,965.700012,915.299988,949.650024,946.016113,983355
2/4/2022,960,998.900024,938,946.049988,942.429871,3530406
2/7/2022,928.099976,938.5,905.549988,916.900024,913.391479,1067062
2/8/2022,921,928.700012,898.049988,909.75,906.268799,592290
2/9/2022,911.400024,942.299988,911.400024,938.049988,934.46051,723669
2/10/2022,942.400024,949,930.400024,939.200012,935.606079,484049
2/11/2022,929.799988,934,909,912.099976,908.609741,412521
2/14/2022,900,902.549988,861,866.450012,863.13446,1320077
2/15/2022,871,914.25,851.849976,901.049988,897.602051,831729
2/16/2022,913,932.299988,900.599976,904.400024,900.93927,700381
2/17/2022,910,915.049988,892.450012,897.950012,894.513977,388033
2/18/2022,889,910,887.349976,891.349976,887.939148,310326
2/21/2022,883.349976,904.549988,874.450012,892.549988,889.134583,484643
2/22/2022,872,898.900024,865,892,888.586731,911522
2/23/2022,897.650024,939.700012,897.650024,932.849976,929.280396,1685020
2/24/2022,900,914.75,841.5,858.549988,855.264709,1124077
2/25/2022,880,912,880,899.200012,895.759155,822320
2/28/2022,889.200012,911.849976,876.099976,907.200012,903.728577,490295
3/2/2022,894,901.150024,888,891.150024,887.73999,492731
3/3/2022,904.900024,911.400024,861,870.200012,866.870117,918318
3/4/2022,863,874.049988,841.900024,845.299988,842.065369,702235
3/7/2022,833,833,786,797.349976,794.298889,1124903
3/8/2022,796.5,838.950012,788.299988,832.450012,829.264587,778796
3/9/2022,835,878.349976,828.299988,875.549988,872.199646,694712
3/10/2022,886,924.5,880,904.25,900.789856,1329937
3/11/2022,900.5,923,900.5,916.450012,912.943176,658386
3/14/2022,911,917.950012,896,897.900024,894.464172,241599
3/15/2022,904,918,867,889.650024,886.245728,1063003
3/16/2022,901.25,930.900024,897.849976,926.549988,923.004517,1040788
3/17/2022,932,939.900024,910.799988,912.900024,909.406738,1033682
3/21/2022,923,929.700012,907.599976,910.900024,907.414429,500325
3/22/2022,914,917.950012,888.650024,913.549988,910.05426,1403285
3/23/2022,916,935,903,922.849976,919.318665,1261759
3/24/2022,918.700012,953,906,930.599976,927.039001,1689476
3/25/2022,935,950,916.299988,920.849976,917.326294,836147
3/28/2022,923,950,917.299988,943.450012,939.839844,1331881
3/29/2022,947.700012,955.450012,937.849976,941.5,937.897278,576443
3/30/2022,945,961.700012,930,935.349976,931.770813,1075771
3/31/2022,936,944.349976,931.049988,939.849976,936.253601,496394
4/1/2022,948,989.599976,939.450012,985.549988,981.778748,1477483
4/4/2022,988.75,993.049988,966.299988,978.799988,975.054565,711565
4/5/2022,985,991.049988,974.349976,977.849976,974.108154,571303
4/6/2022,970,1007.349976,970,988.599976,984.817017,1510961
4/7/2022,996,1016,974.900024,980.150024,976.399414,1105004
4/8/2022,948.099976,977.799988,941.75,957.900024,954.234558,1214949
4/11/2022,965.549988,1015,960.950012,1001.200012,997.368835,1729168
4/12/2022,1003.5,1006.25,960.799988,996.5,992.686829,1238177
4/13/2022,999,1021.5,990.25,997.5,993.682983,1115900
4/18/2022,993.5,1003.799988,962.650024,997,993.184937,714099
4/19/2022,1009,1009,937,961.950012,958.269043,421519
4/20/2022,968,986.799988,958,964.099976,960.410767,407690
4/21/2022,975.799988,987.200012,962.099976,981.900024,978.1427,436086
4/22/2022,968,986.400024,955.900024,966.349976,962.652161,483836
4/25/2022,956,956,912,916.75,913.242004,716573
4/26/2022,930,965,925,955.599976,951.943298,740261
4/27/2022,940,976.650024,937.099976,970,966.288208,725322
4/28/2022,971,974.75,944.450012,965,961.307373,691635
4/29/2022,965,985,955,960.25,956.575562,384555
5/2/2022,944.5,962,941,948.950012,945.318787,371226
5/4/2022,959,959,906.549988,916.200012,912.694092,653874
5/5/2022,913,931.599976,901,904.400024,900.93927,677296
5/6/2022,901.5,901.5,867.849976,875.5,872.149841,1022364
5/9/2022,862,880.049988,852.5,868.200012,864.877808,633871
5/10/2022,873.450012,880.599976,836.400024,843.75,840.521362,576034
5/11/2022,841.799988,860,822.650024,853.400024,850.13446,890973
5/12/2022,846.799988,846.799988,812,824.849976,821.693665,502448
5/13/2022,832,865.950012,810.099976,821.950012,818.804749,988511
5/16/2022,825.599976,845.150024,804,811.400024,808.295166,753860
5/17/2022,811.400024,840.200012,805.049988,833.700012,830.509827,868947
5/18/2022,839,864.650024,816,819.150024,816.015503,704981
5/19/2022,801.25,807,785.400024,792.200012,789.16864,686101
5/20/2022,805,821,789.900024,799.349976,796.291199,922121
5/23/2022,816,822.200012,782.599976,787.849976,784.835205,1090013
5/24/2022,795.400024,798.849976,771.150024,787.950012,784.934875,1054260
5/25/2022,787.950012,795.700012,755,763.150024,760.229797,909329
5/26/2022,760.5,780,730,768.5,765.559265,720584
5/27/2022,776,781.799988,746,756.450012,753.55542,1219553
5/30/2022,769.849976,807,759.400024,795.400024,792.356384,1095792
5/31/2022,795,815.200012,786.150024,805.75,802.666748,1477286
6/1/2022,813.799988,826.799988,782.400024,795.450012,792.406189,1409228
6/2/2022,793,803.950012,780.25,785.25,782.245178,795563
6/3/2022,790,794.900024,759.200012,764,761.076538,550284
6/6/2022,761.450012,771.900024,746.849976,763.950012,761.026733,565389
6/7/2022,762.950012,769.950012,747.849976,766.599976,763.666565,578383
6/8/2022,766.599976,794,755.150024,780.950012,777.96167,1530919
6/9/2022,776.799988,800,772.5,794.849976,791.808411,823092
6/10/2022,778,799,775,792.849976,789.816101,566272
6/13/2022,779.75,783.400024,751.5,773.150024,770.191528,860021
6/14/2022,773.299988,801,763,789.549988,786.528748,604302
6/15/2022,789.900024,800.950012,780.900024,784.549988,781.547852,335379
6/16/2022,799.900024,799.900024,754.25,759.400024,756.494141,459229
6/17/2022,760,771.5,744,756.950012,754.053528,770810
6/20/2022,755,766.200012,725.950012,741,738.16449,706981
6/21/2022,745,774.950012,745,767.75,764.812134,299794
6/22/2022,759.200012,763.299988,746,757.099976,754.202881,408788
6/23/2022,747,757.650024,737.299988,749.700012,746.831238,940241
6/24/2022,754.900024,765.75,750,758.700012,755.796814,407039
6/27/2022,770,771.950012,751.150024,753.900024,751.015198,572430
6/28/2022,746,755.450012,737.400024,747.599976,744.739258,695308
6/29/2022,741,746.450012,735,739.950012,737.11853,372132
6/30/2022,744.599976,746.700012,726.549988,737.650024,734.827393,897807
7/1/2022,734.349976,751,731.349976,742.099976,739.260315,563385
7/4/2022,740,778.5,737,767.200012,764.264282,769700
7/5/2022,769.349976,781.400024,761.400024,765.799988,762.869629,523831
7/6/2022,768,791.5,763.099976,784,781,586418
7/7/2022,784.299988,809.799988,784,792.799988,792.799988,851257
7/8/2022,787,807,780.200012,803.299988,803.299988,818119
7/11/2022,803.25,835.5,798.049988,822.049988,822.049988,769256
7/12/2022,820.450012,854.049988,815.349976,837.549988,837.549988,1010373
7/13/2022,841,854.700012,832.150024,840.299988,840.299988,531107
7/14/2022,846.900024,847.75,825.650024,834.049988,834.049988,372659
7/15/2022,832.5,852.599976,830.099976,848.049988,848.049988,583955
7/18/2022,870,884.75,846.049988,857.049988,857.049988,1874410
7/19/2022,859.549988,905.099976,856.950012,898.799988,898.799988,1503871
7/20/2022,905,905.900024,884,897.599976,897.599976,765704
7/21/2022,893.349976,905,888.700012,894.049988,894.049988,405934
7/22/2022,896.900024,909.900024,888.849976,893.700012,893.700012,560065
7/25/2022,890.700012,895,876.099976,879.900024,879.900024,296716
7/26/2022,875.099976,893.900024,867.25,886.200012,886.200012,829797
7/27/2022,880,900.900024,878,886.900024,886.900024,568938
7/28/2022,891,913.799988,887.700012,897.5,897.5,1856980
7/29/2022,901,920.75,900,910.150024,910.150024,794917
8/1/2022,916.900024,939.049988,904,934.200012,934.200012,1385430
8/2/2022,930,939.799988,913.849976,916.75,916.75,404968
8/3/2022,917,922,895.650024,907.049988,907.049988,297079
8/4/2022,907.349976,916,878.200012,896.5,896.5,342025
8/5/2022,894.099976,905.25,889,896.849976,896.849976,442922
8/8/2022,890.099976,911.5,889.049988,895.5,895.5,291278
8/10/2022,895.5,926.950012,895,910,910,1041834
8/11/2022,913,942.650024,912.599976,937.049988,937.049988,863045
8/12/2022,935.950012,951,927.549988,940.700012,940.700012,652336
8/16/2022,950,966.549988,947,958.599976,958.599976,1129397
8/17/2022,967.5,969.450012,940.25,956.799988,956.799988,456355
8/18/2022,956,994.700012,952.900024,978.650024,978.650024,1060074
8/19/2022,985,986.150024,955,962.299988,962.299988,781693
8/22/2022,950,951.849976,924.400024,936.599976,936.599976,517944
8/23/2022,924,962.5,922.349976,951.200012,951.200012,592825
8/24/2022,951,969,948,964.849976,964.849976,461626
8/25/2022,974.5,988.599976,957.049988,972.849976,972.849976,1005532
8/26/2022,975,986,964.049988,968.25,968.25,313064
8/29/2022,944,965,942.700012,956.650024,956.650024,403909
8/30/2022,960,1017.950012,959.299988,1006.849976,1006.849976,1752385
9/1/2022,990,1039.599976,990,1036,1036,1275556
9/2/2022,1036,1044.699951,1019.599976,1023.299988,1023.299988,663653
9/5/2022,1030,1045,1016.049988,1040.300049,1040.300049,526676
9/6/2022,1043.650024,1056.300049,1020.450012,1026,1026,1049263
9/7/2022,1020,1030.75,1000.049988,1019,1019,970132
9/8/2022,1028,1050,1023,1029.800049,1029.800049,783262
9/9/2022,1034.449951,1057.699951,1014.200012,1019.450012,1019.450012,883195
9/12/2022,1031,1067.800049,1022.150024,1059.099976,1059.099976,1814243
9/13/2022,1063.300049,1068,1049.199951,1053.300049,1053.300049,1024665
9/14/2022,1039.5,1079.800049,1035,1070.800049,1070.800049,1334953
9/15/2022,1070.800049,1088.949951,1068.349976,1076.699951,1076.699951,681087
9/16/2022,1074.550049,1083.199951,1010,1022.099976,1022.099976,731209
9/19/2022,1025,1034.949951,1002.299988,1014.150024,1014.150024,588235
9/20/2022,1025,1051.300049,1016,1039.199951,1039.199951,781540
9/21/2022,1038,1043.199951,1004,1007.150024,1007.150024,516045
9/22/2022,1005,1015,991.950012,1007.299988,1007.299988,721823
9/23/2022,1009,1009.349976,958.75,970.299988,970.299988,580944
9/26/2022,953,957.950012,896.049988,913.5,913.5,1593388
9/27/2022,912,923.849976,895,917.299988,917.299988,861750
9/28/2022,911.799988,925.200012,878.299988,901.799988,901.799988,654982
9/29/2022,911.900024,913.400024,885,906.900024,906.900024,740877
9/30/2022,890.099976,931.299988,890.099976,917.799988,917.799988,719170
10/3/2022,924,935,906.650024,911.099976,911.099976,878131
10/4/2022,927,957.450012,919.650024,930.849976,930.849976,575566
10/6/2022,939.700012,959.549988,933.200012,946,946,741635
10/7/2022,946,948,931.099976,942.049988,942.049988,648972
10/10/2022,936,951.900024,928,931.349976,931.349976,485677
10/11/2022,928,929.099976,889,894.549988,894.549988,1032483
10/12/2022,900.5,912.299988,889,906.150024,906.150024,852795
10/13/2022,908,915.799988,890.75,899.150024,899.150024,377775
10/14/2022,915,928.900024,892.450012,900.349976,900.349976,741979
10/17/2022,885.049988,890.5,833.299988,857.599976,857.599976,3499997
10/18/2022,870,877,850,863.799988,863.799988,1207767
10/19/2022,861,884,855,873.650024,873.650024,843609
10/20/2022,868.150024,874.450012,846.5,860.650024,860.650024,576756
10/21/2022,850.099976,879.599976,831.299988,867.549988,867.549988,1157495
10/24/2022,874.849976,878,858.950012,868.299988,868.299988,103003
10/25/2022,871,872.049988,856,866.400024,866.400024,596256
10/27/2022,866.900024,888,861.599976,884.400024,884.400024,511441
10/28/2022,884,907.900024,879.799988,904.950012,904.950012,711293
10/31/2022,907,927.549988,906.549988,924.650024,924.650024,549586
11/1/2022,927.5,932.900024,915.099976,930.349976,930.349976,354163
11/2/2022,934.049988,941.650024,910.799988,917,917,637749
11/3/2022,915,936.349976,902.400024,931.400024,931.400024,386229
11/4/2022,935,936.549988,917.450012,926.75,926.75,146180
11/7/2022,929.950012,946,922.150024,932.599976,932.599976,451881
11/9/2022,935,945.75,907.599976,910.849976,910.849976,415165
11/10/2022,888,892.700012,852.25,876,876,2979771
11/11/2022,884,903.599976,881.849976,886.400024,886.400024,636987
11/14/2022,889.900024,923.950012,886.450012,917.400024,917.400024,576480
11/15/2022,914.5,921.049988,902.599976,910.099976,910.099976,253116
11/16/2022,907.950012,912.700012,886.200012,894.349976,894.349976,410549
11/17/2022,887.200012,896,877.5,888.150024,888.150024,493890
11/18/2022,889.549988,901.200012,887.599976,896.150024,896.150024,585875
11/21/2022,894,897.700012,882.150024,889.549988,889.549988,330786
11/22/2022,894,897,884,889,889,297978
11/23/2022,890,894.700012,875.099976,882.349976,882.349976,271830
11/24/2022,887,889.299988,866.900024,877.5,877.5,323416
11/25/2022,882.950012,905,880.049988,894.5,894.5,510793
11/28/2022,897.400024,915,890.25,906.150024,906.150024,316631
11/29/2022,906.849976,923.349976,896.75,904.5,904.5,537198
11/30/2022,904.299988,940.950012,902.049988,923.900024,923.900024,1355158
12/1/2022,930.5,966.200012,918,960.799988,960.799988,903010
12/2/2022,965,976.900024,948.700012,954.25,954.25,1347966
12/5/2022,954.75,961.099976,944.599976,956.75,956.75,418300
12/6/2022,956.900024,959,939.299988,944.299988,944.299988,337804
12/7/2022,942.5,951.25,904.849976,912,912,574416
12/8/2022,915,923.75,898.549988,906,906,376013
12/9/2022,908.299988,927,895,902.950012,902.950012,682205
12/12/2022,905,925,898.25,918,918,506705
12/13/2022,921.700012,923.950012,906,908.549988,908.549988,402583
12/14/2022,911.049988,928.950012,908.049988,913.849976,913.849976,531324
12/15/2022,911.5,921.650024,893.049988,901.650024,901.650024,290086
12/16/2022,892.299988,906.150024,862.650024,879.950012,879.950012,656320
12/19/2022,870.099976,891.5,860.549988,885.099976,885.099976,523379
12/20/2022,881,885.75,864.549988,879.299988,879.299988,469747
12/21/2022,881,887,853,863.25,863.25,493325
12/22/2022,866.700012,867.549988,845,853.849976,853.849976,397590
12/23/2022,852,854.950012,810.049988,816.900024,816.900024,672114
12/26/2022,810,840.450012,802.400024,833.049988,833.049988,472586
12/27/2022,833,850.200012,828.400024,845.849976,845.849976,308145
12/28/2022,840,856,835,848.75,848.75,375473
12/29/2022,841.200012,854.049988,826.799988,849.200012,849.200012,511131
12/30/2022,850.900024,880.950012,850.900024,867.950012,867.950012,510278
